"小说","职场","https://img11.360buyimg.com/n7/jfs/t1/31242/15/1140/384720/5c46d027E6894214b/c99dfb7d95382efe.jpg","3册中标 阁策 新书职场小说+成交的秘密+销售心理学  媲美输赢的商战小说搭配市场营销销售书籍"," 阁策 "," 四川人民出版社","2014-12","114"
"小说","财经","https://img11.360buyimg.com/n7/jfs/t18571/109/47366866/54071/102d9a5b/5a59baefNaaa26137.jpg","套装 奋斗者：侯沧海商路笔记1+2 共2册 小桥老树著 商战版侯卫东官场笔记兄弟篇 商人创业"," 小桥老树  ","民主与建设出版社","2014-12","62.8"
"小说","财经","https://img11.360buyimg.com/n7/jfs/t19906/320/1159887552/371911/bfa0b76a/5b1621d8Ne4ebd304.jpg","金牌投资人套装全3册 杨旭文/ 张俪领衔主演 湖南卫视热播剧《金牌投资人》原著小说 财经小说"," 龙在宇  ","湖南文艺出版社","2017-12","68"
"小说","职场","https://img13.360buyimg.com/n7/jfs/t1/51186/3/1687/372574/5cf734d1E75b0e090/32f263c40bcd1586.jpg","绝对笑喷之弃业医生日志（英国半年狂销100万册，丁香园鼎力推荐！6年221篇男妇科大夫私密日记）"," 亚当·凯 ","北京时代华文书局","2019-05","39.2"
"小说","财经","https://img14.360buyimg.com/n7/jfs/t1/68384/30/652/462175/5cede6dbEa218d79a/dcdff4ad78f9c6d1.jpg","最后一个金融大鳄2（带你识破金融大鳄操纵市场、内幕交易、利益输送的教科书式小说）(读客知识小说文库）"," 邓荣栋 ","海南出版社","2019-06","56"
"小说","财经","https://img13.360buyimg.com/n7/jfs/t1/12068/12/607/209996/5c0a2a10Efe8c2b06/d5cd6731c79af4ff.jpg","奋斗者 侯沧海商路笔记1+2+3 共三册民企的商路传奇奋斗史小说书籍官场笔记职场小说民企教父成功励志"," 小桥老树 ","民主与建设出版社","2014-12","135"
"小说","职场","https://img12.360buyimg.com/n7/jfs/t1/975/7/4338/253262/5b9b23d6E6a2549c5/653f0328d7104cdb.jpg","祝酒词大全祝酒词集锦敬酒词口才书籍商务社交际职场说话的艺术餐桌饭桌酒桌上的礼仪主持酒文化说话技巧的书"," 清风 ","中国华侨出版社","2010-11","59.8"
"小说","官场","https://img12.360buyimg.com/n7/jfs/t1/3184/3/9390/319503/5bac45d4E7942c037/bf33d9f9228be560.jpg","官场三部曲：官场现形记+儒林外史+老残游记（了解官场必读的经典）（套装共4册 插图珍藏版）"," 李宝嘉 ","浙江文艺出版社","2018-10","186"
"小说","历史","https://img11.360buyimg.com/n7/jfs/t2401/225/1438053658/437063/c073adbc/5657f5ffN2046ca52.jpg","【正版包邮】红顶商人 胡雪岩全传 全集6册 高阳无删减版 长篇历史小说 胡雪岩经商智慧传记 书籍"," 高阳 ","文汇出版社","2014-12","148"
"小说","历史","https://img13.360buyimg.com/n7/jfs/t4522/173/3172068613/141061/4079a812/58f72cf0N0cdc3f46.jpg","胡雪岩全传套装共6册 红顶商人胡雪岩全套高阳珍藏版大全集 胡雪岩商道书籍历史小说红顶商人胡雪岩传"," 高阳 ","江苏文艺出版社","2016-01","359.4"
